Timesheet_ID,Employee_ID,Project_ID,Date,Billable_Hours,Non_Billable_Hours
T415592,E2069,P3108,2025-09-09,10.0,1.5
T415593,E2053,P3084,2026-01-07,9.8,0.5
T415594,E2006,P3034,2025-10-28,10.0,2.2
T415595,E2123,P3037,2025-11-30,3.3,2.5
T415596,E2033,P3072,2025-11-20,7.4,2.0
T415597,E2015,P3068,2026-12-09,2.3,3.1
T415598,E2014,P3059,2025-02-05,4.4,1.4
T415599,E2063,P3029,2026-04-04,4.1,0.5
T415600,E2005,P3031,2025-08-18,10.0,1.7
T415601,E2121,P3066,2026-10-07,2.2,1.3
T415602,E2090,P3089,2025-10-10,10.0,0.2
T415603,E2107,P3102,2025-06-14,3.1,1.7
T415604,E2016,P3003,2026-06-23,4.1,1.4
T415605,E2099,P3110,2026-08-30,6.0,0.9
T415606,E2053,P3106,2025-11-28,2.3,1.2
T415607,E2077,P3107,2025-06-24,3.5,1.2
T415608,E2093,P3069,2025-03-17,7.2,1.8
T415609,E2098,P3022,2026-03-16,7.4,0.7
T415610,E2098,P3080,2025-05-08,10.0,0.2
T415611,E2143,P3073,2026-05-27,7.9,2.5
T415612,E2059,P3053,2026-02-02,1.3,0.2
T415613,E2137,P3048,2025-10-05,3.7,0.1
T415614,E2026,P3073,2026-11-26,7.4,0.3
T415615,E2003,P3113,2025-11-27,7.9,0.9
T415616,E2100,P3076,2025-12-26,10.0,0.7
T415617,E2047,P3047,2026-07-18,10.0,0.6
T415618,E2005,P3042,2026-03-16,3.8,1.4
T415619,E2062,P3004,2025-04-12,10.0,1.2
T415620,E2084,P3113,2026-01-12,10.0,0.0
T415621,E2133,P3082,2025-09-13,1.5,0.3
T415622,E2138,P3082,2026-08-12,10.0,3.1
T415623,E2080,P3042,2026-02-08,2.1,0.7
T415624,E2063,P3043,2025-01-02,3.7,1.4
T415625,E2025,P3117,2026-12-16,9.7,0.0
T415626,E2044,P3097,2026-11-01,7.6,1.3
T415627,E2014,P3042,2025-05-08,10.0,0.9
T415628,E2086,P3003,2025-05-12,3.1,0.6
T415629,E2019,P3059,2026-03-31,8.9,0.1
T415630,E2102,P3102,2025-12-10,10.0,0.1
T415631,E2020,P3081,2025-12-18,7.6,0.0
T415632,E2079,P3076,2026-02-07,6.6,1.7
T415633,E2139,P3011,2025-02-11,10.0,0.9
T415634,E2098,P3081,2025-12-21,8.0,1.1
T415635,E2121,P3035,2026-11-13,1.8,2.5
T415636,E2017,P3105,2025-09-16,7.0,0.5
T415637,E2050,P3050,2025-07-29,7.0,2.2
T415638,E2010,P3063,2025-02-06,5.8,1.6
T415639,E2149,P3070,2025-01-22,6.7,0.8
T415640,E2058,P3099,2025-06-10,13.0,1.2
T415641,E2095,P3006,2025-12-25,10.0,2.9
T415642,E2107,P3032,2025-12-20,1.8,0.6
T415643,E2139,P3011,2026-03-09,5.0,0.8
T415644,E2033,P3043,2026-03-14,10.0,0.2
T415645,E2046,P3039,2026-07-01,3.3,0.6
T415646,E2129,P3013,2025-10-12,10.0,0.1
T415647,E2149,P3013,2025-11-02,10.0,0.1
T415648,E2062,P3039,2025-01-14,8.6,0.4
T415649,E2087,P3046,2025-02-17,3.4,2.2
T415650,E2073,P3034,2025-10-27,0.8,2.6
T415651,E2001,P3067,2025-08-30,4.3,0.5
T415652,E2021,P3032,2026-08-07,10.0,2.6
T415653,E2022,P3068,2026-02-16,4.2,4.0
T415654,E2004,P3104,2026-05-19,2.7,1.3
T415655,E2065,P3117,2026-12-12,3.5,2.9
T415656,E2063,P3065,2025-04-08,1.1,0.4
T415657,E2143,P3073,2025-05-06,7.4,0.3
T415658,E2036,P3113,2025-06-09,0.8,0.2
T415659,E2029,P3114,2025-09-22,7.5,1.1
T415660,E2069,P3007,2025-09-04,6.5,1.6
T415661,E2111,P3091,2025-07-04,11.0,4.0
T415662,E2144,P3003,2026-04-12,4.9,0.5
T415663,E2100,P3086,2025-10-29,3.1,0.6
T415664,E2041,P3080,2026-07-24,3.4,1.7
T415665,E2148,P3072,2026-11-27,4.9,1.9
T415666,E2048,P3069,2026-09-23,6.7,0.1
T415667,E2130,P3049,2026-03-21,10.0,0.6
T415668,E2144,P3058,2026-10-18,4.0,0.5
T415669,E2111,P3094,2025-08-27,6.9,0.1
T415670,E2062,P3028,2026-07-12,3.4,2.7
T415671,E2107,P3115,2025-08-17,2.1,1.6
T415672,E2106,P3027,2025-11-23,0.9,1.6
T415673,E2132,P3114,2025-10-18,4.5,0.2
T415674,E2113,P3022,2025-03-07,4.9,0.7
T415675,E2068,P3094,2025-11-09,6.3,2.5
T415676,E2089,P3101,2025-10-17,6.0,2.8
T415677,E2078,P3071,2025-08-15,0.7,2.3
T415678,E2075,P3114,2026-06-08,3.0,0.8
T415679,E2025,P3094,2025-06-24,2.9,0.0
T415680,E2007,P3013,2025-08-09,9.3,0.2
T415681,E2113,P3022,2025-03-06,6.7,3.0
T415682,E2036,P3075,2026-10-03,10.0,0.1
T415683,E2010,P3005,2026-12-08,6.4,0.7
T415684,E2113,P3022,2025-09-27,7.2,0.3
T415685,E2036,P3079,2025-07-01,2.4,1.9
T415686,E2018,P3053,2025-12-06,9.6,1.9
T415687,E2134,P3039,2025-11-02,0.9,1.6
T415688,E2135,P3037,2026-09-04,1.7,0.8
T415689,E2102,P3031,2025-04-26,10.0,2.8
T415690,E2140,P3062,2026-11-07,5.3,1.8
T415691,E2025,P3093,2025-01-11,8.3,0.2
T415692,E2033,P3103,2025-06-16,12.7,0.0
T415693,E2087,P3081,2025-01-10,10.0,0.9
T415694,E2073,P3105,2026-07-17,5.9,0.6
T415695,E2006,P3006,2025-11-24,0.8,0.7
T415696,E2137,P3105,2025-02-16,9.0,0.6
T415697,E2067,P3081,2026-06-09,5.4,1.8
T415698,E2144,P3034,2026-01-13,10.0,1.0
T415699,E2093,P3087,2026-02-03,9.2,1.0
T415700,E2108,P3052,2026-03-13,1.9,0.4
T415701,E2026,P3030,2025-05-01,10.0,0.7
T415702,E2038,P3013,2025-02-16,5.2,1.2
T415703,E2142,P3058,2026-09-27,6.1,0.7
T415704,E2103,P3094,2026-06-10,10.0,1.1
T415705,E2042,P3113,2026-05-04,5.5,2.7
T415706,E2147,P3053,2026-05-20,3.9,1.4
T415707,E2066,P3020,2025-03-20,8.6,0.3
T415708,E2042,P3006,2026-01-02,6.6,2.2
T415709,E2038,P3055,2025-11-11,10.0,1.2
T415710,E2141,P3031,2025-04-20,1.5,0.2
T415711,E2106,P3059,2026-07-30,5.3,0.7
T415712,E2096,P3019,2026-07-10,8.0,2.7
T415713,E2070,P3070,2026-02-13,1.5,0.2
T415714,E2038,P3098,2025-04-01,12.4,0.1
T415715,E2097,P3028,2025-08-27,5.4,0.9
T415716,E2108,P3013,2025-10-27,10.0,0.2
T415717,E2119,P3052,2025-11-13,1.8,1.5
T415718,E2074,P3074,2025-08-31,1.0,1.8
T415719,E2057,P3061,2025-03-20,10.8,0.7
T415720,E2110,P3041,2026-04-20,5.9,1.5
T415721,E2079,P3045,2025-11-26,10.5,0.4
T415722,E2036,P3007,2026-05-25,4.4,2.0
T415723,E2057,P3082,2026-12-02,4.8,0.5
T415724,E2129,P3086,2026-12-08,3.9,1.3
T415725,E2003,P3014,2025-06-15,9.4,0.9
T415726,E2014,P3036,2026-12-11,3.3,3.8
T415727,E2034,P3008,2025-03-09,10.0,4.0
T415728,E2070,P3012,2026-12-08,4.5,0.7
T415729,E2069,P3040,2025-08-25,1.7,1.7
T415730,E2104,P3112,2026-11-01,4.7,0.4
T415731,E2029,P3097,2025-08-16,11.7,0.2
T415732,E2048,P3088,2026-04-16,10.0,2.8
T415733,E2094,P3106,2025-03-03,10.0,0.0
T415734,E2079,P3103,2025-05-15,1.8,0.3
T415735,E2117,P3062,2025-06-09,5.9,2.4
T415736,E2144,P3014,2026-09-11,3.8,1.2
T415737,E2138,P3049,2025-04-11,1.1,0.9
T415738,E2147,P3051,2025-08-13,5.2,0.4
T415739,E2067,P3062,2025-10-09,6.8,2.8
T415740,E2132,P3005,2026-07-09,6.7,1.9
T415741,E2075,P3083,2025-12-31,7.0,1.5
T415742,E2028,P3067,2025-11-14,2.7,4.0
T415743,E2121,P3001,2026-02-19,9.9,0.4
T415744,E2009,P3104,2026-04-23,3.7,0.6
T415745,E2134,P3105,2025-01-23,3.1,1.3
T415746,E2123,P3101,2026-07-30,1.5,0.3
T415747,E2049,P3097,2025-07-02,8.6,2.5
T415748,E2091,P3049,2026-10-18,3.6,2.5
T415749,E2125,P3110,2026-09-24,6.2,1.2
T415750,E2076,P3017,2026-07-05,0.9,0.3
T415751,E2150,P3073,2025-10-27,5.2,0.7
T415752,E2104,P3095,2025-10-24,5.2,1.0
T415753,E2149,P3035,2025-09-26,5.9,2.6
T415754,E2033,P3067,2026-08-11,6.9,3.8
T415755,E2053,P3013,2025-10-07,5.3,1.1
T415756,E2040,P3116,2025-02-17,7.5,0.5
T415757,E2018,P3037,2025-07-24,10.0,0.3
T415758,E2013,P3038,2026-09-03,6.4,0.3
T415759,E2074,P3078,2026-02-26,4.2,1.0
T415760,E2096,P3006,2026-11-02,5.1,1.4
T415761,E2105,P3093,2025-11-16,2.7,0.9
T415762,E2131,P3063,2026-11-06,10.0,0.8
T415763,E2150,P3049,2025-05-24,10.0,0.9
T415764,E2067,P3009,2026-11-11,8.1,0.2
T415765,E2033,P3036,2025-03-31,3.5,4.0
T415766,E2002,P3023,2026-07-04,9.9,0.2
T415767,E2075,P3079,2025-06-14,1.9,1.0
T415768,E2074,P3118,2026-09-04,1.7,0.0
T415769,E2135,P3057,2025-09-16,5.0,1.6
T415770,E2143,P3050,2026-09-08,10.0,1.4
T415771,E2026,P3111,2026-11-18,10.0,3.0
T415772,E2139,P3059,2026-09-10,10.0,1.4
T415773,E2128,P3114,2025-04-21,8.5,0.6
T415774,E2027,P3007,2026-06-23,9.7,2.5
T415775,E2135,P3047,2026-07-04,4.5,0.5
T415776,E2129,P3089,2026-11-15,5.4,0.4
T415777,E2021,P3101,2025-01-08,8.5,0.2
T415778,E2079,P3087,2025-01-23,8.8,1.4
T415779,E2094,P3075,2026-10-08,7.6,1.5
T415780,E2008,P3056,2026-02-13,4.8,2.3
T415781,E2083,P3110,2026-07-25,6.1,0.3
T415782,E2003,P3008,2026-03-17,10.0,0.4
T415783,E2055,P3036,2025-02-27,3.5,2.6
T415784,E2143,P3042,2025-12-01,1.4,0.6
T415785,E2036,P3039,2026-11-18,5.2,1.4
T415786,E2006,P3065,2025-04-06,10.0,1.1
T415787,E2121,P3116,2026-02-28,2.7,1.1
T415788,E2042,P3044,2025-05-27,10.0,1.6
T415789,E2050,P3077,2026-04-07,9.2,0.1
T415790,E2112,P3080,2026-09-21,5.4,1.3
T415791,E2146,P3046,2026-03-04,4.0,0.8
T415792,E2050,P3013,2025-12-21,13.9,0.4
T415793,E2030,P3037,2026-10-28,6.4,1.5
T415794,E2039,P3014,2025-11-04,4.5,0.1
T415795,E2116,P3013,2026-02-25,10.2,2.7
T415796,E2140,P3110,2025-10-30,2.5,1.4
T415797,E2059,P3012,2026-12-13,8.8,0.8
T415798,E2076,P3055,2026-06-10,7.2,3.2
T415799,E2132,P3028,2025-06-03,5.0,1.7
T415800,E2048,P3022,2025-02-16,6.4,4.0
T415801,E2142,P3084,2026-08-29,10.0,0.1
T415802,E2081,P3111,2026-05-14,1.6,0.8
T415803,E2049,P3019,2025-04-16,8.9,3.5
T415804,E2067,P3075,2025-06-07,9.0,2.2
T415805,E2077,P3030,2026-01-06,9.4,1.5
T415806,E2137,P3054,2025-09-02,8.2,1.6
T415807,E2021,P3090,2026-08-17,10.0,0.4
T415808,E2105,P3015,2026-06-19,10.0,2.6
T415809,E2072,P3030,2025-04-27,2.8,0.1
T415810,E2016,P3029,2025-03-11,4.6,3.1
T415811,E2144,P3032,2025-03-16,5.8,2.4
T415812,E2028,P3117,2025-05-15,4.6,1.7
T415813,E2080,P3030,2025-05-18,7.0,2.4
T415814,E2057,P3108,2026-12-14,3.7,0.0
T415815,E2110,P3115,2026-02-18,10.0,0.5
T415816,E2052,P3016,2026-03-08,1.6,1.5
T415817,E2084,P3036,2025-08-28,10.0,1.6
T415818,E2048,P3082,2026-06-21,2.4,0.4
T415819,E2127,P3105,2025-08-05,3.1,1.4
T415820,E2098,P3048,2025-01-12,8.6,2.4
T415821,E2118,P3103,2025-07-18,10.0,0.4
T415822,E2093,P3028,2026-05-22,5.5,1.5
T415823,E2067,P3062,2026-02-22,5.4,0.9
T415824,E2074,P3083,2026-01-22,10.0,0.7
T415825,E2084,P3056,2025-05-14,8.4,0.8
T415826,E2010,P3056,2025-11-11,6.1,3.1
T415827,E2145,P3075,2026-08-18,10.0,0.4
T415828,E2118,P3017,2025-02-05,2.8,0.8
T415829,E2097,P3062,2026-09-04,10.0,0.2
T415830,E2006,P3021,2026-04-11,3.4,3.8
T415831,E2018,P3037,2026-12-12,10.9,1.1
T415832,E2072,P3108,2025-07-12,4.3,1.3
T415833,E2089,P3115,2026-01-24,0.6,2.4
T415834,E2042,P3034,2026-11-13,3.9,0.2
T415835,E2004,P3097,2025-05-22,4.9,0.5
T415836,E2020,P3029,2025-09-05,10.0,0.6
T415837,E2028,P3068,2025-11-17,12.1,2.0
T415838,E2104,P3096,2026-06-08,10.0,0.8
T415839,E2044,P3060,2026-12-24,7.9,0.3
T415840,E2023,P3011,2026-01-21,1.7,1.8
T415841,E2047,P3090,2025-11-19,9.8,0.1
T415842,E2013,P3082,2026-09-19,13.7,0.8
T415843,E2144,P3117,2026-04-06,6.4,0.7
T415844,E2095,P3096,2025-11-19,5.4,3.5
T415845,E2016,P3060,2025-09-27,10.0,1.2
T415846,E2119,P3091,2025-05-17,5.7,1.7
T415847,E2117,P3080,2026-01-29,7.1,1.6
T415848,E2010,P3074,2026-10-31,10.0,4.0
T415849,E2122,P3108,2025-03-02,10.0,0.3
T415850,E2038,P3034,2025-11-24,3.1,0.6
T415851,E2044,P3033,2025-06-17,10.0,1.6
T415852,E2095,P3010,2025-12-24,1.4,1.2
T415853,E2074,P3106,2026-06-19,7.0,0.8
T415854,E2113,P3060,2025-02-28,5.0,0.3
T415855,E2051,P3026,2026-03-10,1.0,0.9
T415856,E2052,P3106,2026-11-14,10.0,0.7
T415857,E2092,P3025,2025-03-25,2.7,1.1
T415858,E2059,P3002,2025-09-05,7.6,0.4
T415859,E2013,P3090,2026-05-11,5.7,0.1
T415860,E2012,P3084,2026-01-31,1.4,0.6
T415861,E2050,P3003,2026-04-26,3.7,3.8
T415862,E2057,P3032,2026-10-08,4.3,2.1
T415863,E2119,P3001,2025-10-15,10.0,0.9
T415864,E2057,P3024,2025-07-12,6.0,0.6
T415865,E2008,P3050,2026-12-01,0.3,0.4
T415866,E2106,P3043,2026-03-14,5.8,1.9
T415867,E2137,P3120,2026-05-15,1.5,0.5
T415868,E2120,P3044,2025-06-01,5.2,0.8
T415869,E2063,P3033,2026-10-31,4.2,1.7
T415870,E2072,P3038,2026-06-04,0.7,1.3
T415871,E2131,P3112,2025-09-26,5.2,2.1
T415872,E2013,P3052,2026-07-29,5.1,2.3
T415873,E2137,P3035,2026-06-21,9.2,0.2
T415874,E2052,P3017,2025-06-06,1.8,0.2
T415875,E2062,P3058,2025-07-06,0.9,0.8
T415876,E2119,P3048,2025-11-13,3.7,2.1
T415877,E2109,P3043,2026-08-23,3.7,0.9
T415878,E2008,P3048,2026-09-29,6.3,0.6
T415879,E2095,P3044,2025-08-31,10.0,1.4
T415880,E2125,P3033,2026-06-22,10.3,2.4
T415881,E2053,P3075,2025-03-25,3.5,1.1
T415882,E2063,P3087,2025-07-15,3.6,2.1
T415883,E2095,P3102,2025-10-05,7.4,0.5
T415884,E2081,P3096,2025-05-15,9.1,0.9
T415885,E2057,P3083,2026-01-13,7.4,0.7
T415886,E2147,P3076,2025-04-28,10.0,0.3
T415887,E2067,P3092,2025-01-26,2.3,1.8
T415888,E2046,P3002,2026-11-26,3.9,1.4
T415889,E2094,P3010,2025-08-27,8.3,2.1
T415890,E2138,P3083,2025-04-19,12.7,0.0
T415891,E2113,P3028,2025-03-31,3.6,0.4
T415892,E2093,P3047,2026-01-17,10.0,0.2
T415893,E2146,P3008,2026-09-24,10.0,1.1
T415894,E2140,P3107,2026-11-23,4.4,0.3
T415895,E2049,P3023,2025-01-18,2.9,0.6
T415896,E2023,P3048,2026-10-26,8.3,0.3
T415897,E2062,P3109,2026-05-17,10.0,0.0
T415898,E2011,P3094,2026-09-12,10.0,0.3
T415899,E2073,P3092,2026-10-17,12.1,3.9
T415900,E2118,P3063,2026-07-09,2.7,2.5
T415901,E2088,P3077,2025-08-05,1.4,1.3
T415902,E2089,P3119,2025-01-24,1.4,2.2
T415903,E2055,P3037,2026-05-09,6.0,0.3
T415904,E2009,P3012,2026-01-08,5.8,0.9
T415905,E2012,P3074,2026-09-06,2.5,4.0
T415906,E2139,P3115,2026-04-14,9.6,2.0
T415907,E2113,P3081,2026-05-17,4.1,4.0
T415908,E2008,P3065,2026-06-22,7.9,0.3
T415909,E2036,P3086,2025-11-26,3.3,0.4
T415910,E2125,P3015,2025-06-03,10.0,2.0
T415911,E2050,P3080,2026-02-21,4.3,0.1
T415912,E2107,P3084,2026-03-17,9.6,0.8
T415913,E2009,P3119,2026-02-27,8.3,0.2
T415914,E2067,P3010,2026-10-03,2.2,3.1
T415915,E2053,P3042,2026-08-29,7.9,0.4
T415916,E2082,P3026,2025-02-06,3.2,0.2
T415917,E2110,P3049,2025-10-01,8.0,2.6
T415918,E2145,P3118,2025-06-07,3.9,0.4
T415919,E2053,P3023,2026-10-29,3.6,0.2
T415920,E2114,P3064,2026-12-01,2.1,2.0
T415921,E2063,P3017,2026-03-09,6.1,0.8
T415922,E2143,P3034,2025-04-23,7.0,0.6
T415923,E2019,P3105,2026-06-26,5.0,2.7
T415924,E2124,P3057,2026-09-04,1.6,0.7
T415925,E2086,P3086,2026-06-17,10.0,1.0
T415926,E2070,P3004,2026-03-14,1.3,0.0
T415927,E2047,P3071,2026-02-04,11.5,1.3
T415928,E2108,P3069,2025-01-18,10.0,0.3
T415929,E2020,P3095,2025-06-11,5.1,0.7
T415930,E2037,P3083,2026-02-09,6.1,2.4
T415931,E2130,P3068,2026-04-05,8.3,0.6
T415932,E2036,P3050,2025-06-08,7.6,1.7
T415933,E2133,P3086,2025-01-10,9.1,0.0
T415934,E2064,P3067,2026-05-31,10.0,0.6
T415935,E2007,P3087,2025-01-15,5.6,0.3
T415936,E2120,P3068,2026-07-19,13.0,1.6
T415937,E2022,P3110,2026-11-30,7.8,0.1
T415938,E2046,P3088,2025-02-24,10.0,0.9
T415939,E2110,P3059,2026-03-22,0.3,0.8
T415940,E2046,P3078,2025-06-05,10.0,2.1
T415941,E2028,P3113,2026-01-26,1.5,3.4
T415942,E2087,P3105,2025-05-19,1.9,3.7
T415943,E2035,P3115,2026-02-17,4.6,1.4
T415944,E2129,P3063,2026-11-05,8.0,0.1
T415945,E2009,P3067,2025-05-05,3.0,0.2
T415946,E2009,P3111,2026-09-20,2.5,0.1
T415947,E2022,P3085,2025-08-07,9.6,0.6
T415948,E2070,P3026,2025-10-08,4.9,3.5
T415949,E2141,P3001,2026-03-16,10.0,1.4
T415950,E2147,P3094,2025-04-12,13.0,0.5
T415951,E2065,P3115,2025-02-09,1.6,1.8
T415952,E2140,P3068,2026-04-16,5.7,0.2
T415953,E2043,P3078,2026-01-11,7.1,0.0
T415954,E2017,P3018,2026-08-28,3.7,0.4
T415955,E2068,P3012,2025-07-10,4.2,0.7
T415956,E2029,P3038,2026-03-10,2.8,1.4
T415957,E2135,P3042,2025-01-11,10.0,0.5
T415958,E2044,P3036,2026-12-01,9.5,2.2
T415959,E2133,P3016,2026-12-05,9.5,0.8
T415960,E2134,P3065,2025-09-03,1.0,1.4
T415961,E2007,P3067,2025-05-12,10.0,0.4
T415962,E2054,P3039,2026-04-29,5.7,1.1
T415963,E2046,P3099,2026-02-19,13.6,0.8
T415964,E2138,P3118,2025-11-26,8.5,1.3
T415965,E2004,P3059,2026-07-22,2.5,0.1
T415966,E2091,P3079,2025-12-21,3.5,0.2
T415967,E2061,P3038,2026-07-10,7.0,0.6
T415968,E2111,P3016,2026-12-22,11.5,1.6
T415969,E2037,P3081,2025-09-18,4.2,0.7
T415970,E2003,P3098,2026-12-08,4.3,0.5
T415971,E2013,P3074,2026-08-15,3.8,3.6
T415972,E2088,P3011,2026-08-03,4.8,1.8
T415973,E2076,P3028,2026-10-11,4.9,2.3
T415974,E2008,P3091,2025-01-04,9.5,1.0
T415975,E2083,P3102,2025-12-07,6.0,0.5
T415976,E2009,P3082,2026-09-21,3.9,2.1
T415977,E2078,P3111,2025-04-05,1.9,1.5
T415978,E2124,P3112,2026-12-22,7.4,0.3
T415979,E2146,P3094,2025-01-16,7.7,4.0
T415980,E2042,P3077,2025-04-21,9.8,1.3
T415981,E2041,P3080,2025-11-22,10.0,0.5
T415982,E2089,P3002,2025-08-10,7.0,1.3
T415983,E2077,P3020,2025-09-28,4.7,0.8
T415984,E2054,P3076,2026-03-12,9.1,0.7
T415985,E2097,P3093,2026-11-02,3.9,1.4
T415986,E2098,P3110,2025-04-04,4.4,0.7
T415987,E2056,P3072,2025-12-02,3.9,2.7
T415988,E2100,P3038,2026-05-16,6.1,0.8
T415989,E2145,P3110,2025-06-13,9.5,0.6
T415990,E2010,P3056,2026-01-21,4.9,0.0
T415991,E2044,P3111,2026-02-16,9.8,1.0
T415992,E2130,P3084,2026-01-03,4.8,4.0
T415993,E2142,P3099,2025-10-23,8.7,1.3
T415994,E2130,P3039,2025-11-15,3.3,0.0
T415995,E2019,P3031,2025-09-12,5.2,2.1
T415996,E2080,P3080,2026-05-04,3.0,0.9
T415997,E2089,P3023,2026-07-04,10.0,4.0
T415998,E2001,P3034,2026-02-24,10.0,0.0
T415999,E2130,P3096,2026-11-25,6.0,0.5
T416000,E2027,P3017,2025-07-06,7.7,1.4
T416001,E2002,P3107,2025-01-25,10.0,0.0
T416002,E2138,P3024,2025-05-22,9.6,1.5
T416003,E2019,P3035,2026-03-04,3.7,1.4
T416004,E2141,P3118,2025-05-04,3.5,3.3
T416005,E2114,P3023,2025-01-25,2.2,4.0
T416006,E2056,P3008,2026-04-22,1.9,1.7
T416007,E2095,P3054,2026-04-08,4.3,1.0
T416008,E2149,P3087,2026-11-18,7.9,0.7
T416009,E2057,P3021,2026-03-07,3.0,0.2
T416010,E2102,P3019,2025-08-20,10.0,2.3
T416011,E2070,P3031,2026-10-19,3.8,0.5
T416012,E2082,P3050,2025-12-11,6.9,3.3
T416013,E2049,P3071,2025-01-23,3.7,0.2
T416014,E2091,P3112,2025-05-02,2.0,0.9
T416015,E2005,P3024,2025-08-11,5.8,4.0
T416016,E2057,P3046,2025-08-18,10.0,0.5
T416017,E2092,P3008,2025-01-17,10.0,1.2
T416018,E2036,P3077,2025-10-12,10.0,1.8
T416019,E2138,P3003,2025-01-02,7.2,0.3
T416020,E2112,P3034,2025-09-24,2.1,1.5
T416021,E2148,P3077,2026-06-12,4.6,3.7
T416022,E2013,P3057,2026-06-17,4.8,3.0
T416023,E2122,P3118,2025-09-08,7.2,1.6
T416024,E2109,P3058,2025-10-04,8.3,0.5
T416025,E2147,P3096,2025-01-06,10.0,4.0
T416026,E2092,P3035,2025-08-25,6.7,1.1
T416027,E2102,P3021,2026-06-19,0.8,1.4
T416028,E2056,P3065,2026-11-28,2.6,1.3
T416029,E2045,P3066,2025-08-12,2.4,0.8
T416030,E2060,P3057,2026-07-05,5.6,3.7
T416031,E2054,P3042,2026-05-01,11.2,1.9
T416032,E2037,P3043,2026-02-17,1.9,0.0
T416033,E2037,P3026,2025-01-31,10.0,0.5
T416034,E2014,P3067,2026-04-18,4.8,2.2
T416035,E2095,P3088,2026-05-29,10.0,1.9
T416036,E2102,P3026,2025-12-08,8.2,0.7
T416037,E2042,P3008,2025-06-14,7.6,0.1
T416038,E2001,P3047,2025-10-27,1.9,0.8
T416039,E2023,P3037,2026-03-30,5.7,0.7
T416040,E2028,P3072,2026-10-01,10.0,0.6
T416041,E2132,P3082,2026-04-26,10.0,0.4
T416042,E2018,P3018,2025-03-16,10.0,0.3
T416043,E2049,P3076,2025-11-05,1.4,0.6
T416044,E2047,P3036,2025-03-17,10.0,1.6
T416045,E2115,P3104,2026-01-22,1.0,1.3
T416046,E2039,P3002,2025-12-16,6.8,1.3
T416047,E2006,P3084,2025-10-02,4.2,1.9
T416048,E2053,P3120,2025-10-28,5.5,0.1
T416049,E2025,P3003,2025-02-24,10.0,1.3
T416050,E2099,P3104,2026-12-12,8.3,2.3
T416051,E2065,P3108,2026-04-05,5.0,1.4
T416052,E2133,P3034,2026-06-25,10.0,1.8
T416053,E2008,P3113,2026-07-29,9.4,1.2
T416054,E2039,P3110,2026-10-23,1.3,1.5
T416055,E2111,P3046,2025-11-09,2.3,1.2
T416056,E2043,P3062,2025-09-26,6.4,1.3
T416057,E2082,P3070,2026-05-12,10.0,0.7
T416058,E2123,P3104,2025-06-04,9.7,0.8
T416059,E2133,P3057,2025-07-15,3.3,2.1
T416060,E2004,P3010,2026-04-25,10.0,1.4
T416061,E2108,P3088,2026-03-24,1.2,2.6
T416062,E2093,P3018,2025-04-15,9.0,0.3
T416063,E2129,P3033,2025-03-15,7.6,2.2
T416064,E2094,P3103,2025-03-16,1.8,1.3
T416065,E2056,P3007,2025-04-07,9.7,0.5
T416066,E2003,P3045,2025-08-29,10.0,1.0
T416067,E2022,P3112,2026-01-26,4.8,0.6
T416068,E2056,P3108,2026-10-13,1.6,1.0
T416069,E2018,P3029,2025-04-19,7.4,2.5
T416070,E2116,P3083,2025-01-28,10.0,0.2
T416071,E2084,P3038,2025-04-12,8.3,0.5
T416072,E2030,P3039,2025-04-29,6.3,0.1
T416073,E2080,P3025,2026-08-07,2.1,0.9
T416074,E2066,P3017,2025-01-27,4.0,1.3
T416075,E2010,P3061,2025-05-30,9.9,0.0
T416076,E2059,P3051,2026-11-13,5.6,2.0
T416077,E2051,P3037,2026-11-03,4.0,0.2
T416078,E2123,P3067,2025-05-22,1.0,2.5
T416079,E2137,P3024,2025-06-03,10.0,0.6
T416080,E2054,P3118,2026-05-07,6.2,0.7
T416081,E2081,P3082,2025-07-02,3.5,0.7
T416082,E2137,P3049,2025-07-22,8.7,1.5
T416083,E2009,P3090,2025-03-12,0.9,0.6
T416084,E2101,P3021,2025-07-02,3.7,1.1
T416085,E2039,P3075,2025-06-22,10.0,0.8
T416086,E2136,P3057,2026-06-26,5.7,1.4
T416087,E2110,P3041,2025-12-21,0.8,0.5
T416088,E2066,P3017,2025-06-03,8.2,1.4
T416089,E2010,P3115,2026-08-24,6.5,0.2
T416090,E2117,P3109,2026-01-20,10.0,1.2
T416091,E2083,P3102,2025-11-07,7.9,0.7
T416092,E2139,P3021,2025-01-25,9.6,0.2
T416093,E2134,P3068,2025-04-08,10.0,2.1
T416094,E2070,P3096,2026-07-08,8.9,2.4
T416095,E2039,P3082,2025-10-27,2.3,0.5
T416096,E2013,P3064,2025-03-10,10.0,0.6
T416097,E2059,P3044,2025-12-27,4.8,1.3
T416098,E2067,P3028,2025-03-04,0.9,0.2
T416099,E2041,P3036,2026-12-19,8.6,0.4
T416100,E2035,P3037,2026-10-22,6.0,2.1
T416101,E2081,P3044,2026-05-10,2.3,2.1
T416102,E2034,P3050,2026-02-28,3.5,1.3
T416103,E2076,P3090,2026-01-15,10.0,0.2
T416104,E2070,P3113,2025-09-12,12.1,0.2
T416105,E2011,P3055,2025-09-18,8.9,0.6
T416106,E2112,P3119,2025-05-09,9.6,1.8
T416107,E2027,P3088,2026-06-07,11.9,0.4
